,economy,time,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.LOSS.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNWX.ZS,EN.ATM.GHGT.KT.CE,EN.ATM.METH.KT.CE,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NY.GDP.MKTP.CD,SP.DYN.LE00.FE.IN,SP.DYN.TFRT.IN,SP.POP.TOTL,SP.URB.TOTL,year,gdp_per_capita,ghge_per_capita,c2e_per_capita,urb_pop_pct
5848,ISR,YR2004,100.0,77.1759131961336,99.6573531589078,0.0592229108060661,2.92941898094291,9.18166627889761,0.0,13.2997736838766,0.0232661435309545,77440.0,6900.0,39.0466636430519,38.9708828624502,1.36637415915491,14.6244650129629,21.2872596817406,66.5333586297579,135728171575.19,82.4,2.9,6809000.0,6227239.0,2004,19933.64246955353,0.011373182552504038,0.0010133646644147451,91.45599941254223
5849,ISR,YR2005,100.0,74.4022879716884,99.6707954405168,0.057610797909551,2.85790708201309,11.577712851323,0.0,13.6907946175055,0.0226328134644665,76100.0,7480.0,40.7355221219114,40.8490772553591,1.60486001850958,15.1747076811273,21.5098979683853,66.1289647306253,142660526327.517,82.2,2.84,6930100.0,6342289.0,2005,20585.637483949293,0.010981082524061702,0.0010793495043361567,91.51800118324411
5850,ISR,YR2006,100.0,70.6317496736421,99.7033110486965,0.0296688951303453,2.71964872028166,17.9694608172792,0.0,11.1021005577752,0.0197792634202302,80420.0,7850.0,40.7582740838108,40.608615353467,1.54067446519482,15.6002475669858,22.1469956434984,65.9037158737041,154157752143.274,82.5,2.88,7053700.0,6459778.0,2006,21854.87788582928,0.011401108638019762,0.0011128911067950153,91.57999347859989
5851,ISR,YR2007,100.0,69.3058447352766,99.7304431885782,0.0260261748958953,2.65281082688876,19.6479030339084,0.0,10.7766954193932,0.0185901249256395,83610.0,8000.0,40.4424215992672,41.3600042557348,1.47646009460011,15.8834070321449,22.2506849112223,65.7044457210036,179067829653.611,82.4,2.9,7180100.0,6579915.0,2007,24939.46179769237,0.011644684614420413,0.001114190610158633,91.64099385802427
5852,ISR,YR2008,100.0,62.0153678818287,99.5087891652924,0.0280691905547174,2.09641766955545,26.9850180695414,0.0,10.5084032139223,0.0280691905547174,84290.0,8080.0,38.43426877402,39.0686217835236,1.52806750802248,15.2604940487588,21.7894917522463,66.2397740594328,216338894091.416,83.0,2.96,7308800.0,6702316.0,2008,29599.783013821147,0.011532672942206655,0.0011055166374781087,91.7020030647986
5853,ISR,YR2009,100.0,62.4509162303665,99.2510180337406,0.043630017452007,3.20135253054101,32.7515997673066,0.0,4.04850203606748,0.136343804537522,83870.0,8240.0,33.1945793600334,30.6956501585496,1.81585211291395,14.2349235890873,20.8489104669294,66.9956331500212,207499297357.78,83.3,2.96,7485600.0,6869011.0,2009,27719.794987413166,0.01120417868975099,0.0011007801645826654,91.76299829005023
5854,ISR,YR2010,100.0,58.4441296444846,99.5767268010445,0.0529091498694339,2.75810278029049,37.4716253349491,0.0,3.66097182161083,0.237237801027462,89320.0,8210.0,34.7633925566359,32.8616194670298,1.54168488765838,14.3256694487584,21.0603097153658,66.5934935687324,234000056700.031,83.6,3.03,7623600.0,7000447.0,2010,30694.167676692246,0.011716249540899313,0.0010769190408730783,91.8260008394984
5855,ISR,YR2011,100.0,58.8917374620888,99.2861810687176,0.0485933075286114,2.74803532230768,33.0903667956903,0.0,7.30407681093852,0.455771711992493,89590.0,8880.0,35.4452575697711,35.6189301021636,1.56785041493559,14.0303396106196,20.7463992737259,66.9614231461397,261013927690.223,83.5,2.98,7765800.0,7136149.0,2011,33610.69402897615,0.011536480465631358,0.0011434752375801592,91.8920008241263
5856,ISR,YR2012,100.0,61.4558036918877,99.1667063473168,0.0523784581686586,2.75542434487247,16.7706299700014,0.0,20.9402726854277,0.715838928305001,96710.0,9550.0,36.0507085460792,36.0587953573446,1.27093851402828,14.2158470911052,20.897665153791,67.4934234177808,257173086463.689,83.6,3.05,7910500.0,7274496.0,2012,32510.345295959673,0.0122255230389988,0.0012072561784969345,91.96000252828519
5857,ISR,YR2013,100.0,52.3221682267376,98.9987280258309,0.0456606111998956,4.18609960536186,43.0155572225302,0.0,3.66100257656306,0.885489710055119,88550.0,10230.0,33.7834650116799,31.9124726076011,1.26096997473754,13.0346875959899,20.6013774889505,67.6794119735077,292692657451.921,83.9,3.03,8059500.0,7417238.0,2013,36316.47837358658,0.010987033935107637,0.0012693095105155406,92.03099447856566
5858,ISR,YR2014,100.0,49.4910627661849,98.4213901632875,0.0213770082054824,2.85794155854834,48.4386562083765,0.0,0.491671188726095,1.49310180389062,87150.0,10900.0,32.2733594952742,30.5483700334455,1.16927157507688,12.6757717624216,20.3120949978669,67.7844397976679,310047504908.571,84.1,3.08,8215700.0,7566988.0,2014,37738.416070276544,0.010607738841486422,0.001326728093771681,92.1039960076439
5885,ITA,YR1990,100.0,16.7780921148315,83.5995815094747,14.8376472575265,7.58115291324766,18.6298657733864,0.0,48.1916236212567,1.53837492434799,491250.0,54560.0,18.2594374997197,18.0623118997233,3.18236867675993,20.0244585408692,28.0618482779047,60.1129165933376,1181222653522.95,80.3,1.33,56719240.0,37846480.0,1990,20825.784222830735,0.008661082200678289,0.0009619310837028141,66.72599985472301
5886,ITA,YR1991,100.0,14.7279227645812,79.1040471689044,19.3358632907452,7.83157624891851,16.6363773695462,0.0,47.739747034777,1.51065008308575,488850.0,53520.0,17.0360093491459,16.8424279475727,3.23918862756617,19.0964914021128,27.1567616405506,60.4369429997965,1246220156079.29,80.4,1.3,56758521.0,37861339.0,1991,21956.52977073328,0.00861280370572024,0.0009429421178892241,66.70599996782862
5887,ITA,YR1992,100.0,11.2297231753103,79.2664415183143,18.9519823234591,7.51252986509063,15.932239926707,0.0,52.1044784162969,1.60193651535021,485620.0,53510.0,17.4791899576077,17.4345216672251,3.11791057575114,18.5766882100028,26.6876839299477,60.7982329408072,1320161644933.23,80.8,1.3,56797087.0,37907512.0,1992,23243.474527720584,0.008550086380310315,0.0009421257819084983,66.74200034237671
5888,ITA,YR1993,100.0,9.1901977291861,79.217729641175,18.8513959361988,8.03203713395072,18.1860793192109,0.0,51.841452592778,1.72836697080707,479320.0,52980.0,20.399096084404,17.360133115033,2.99856799968214,18.3987048107425,26.3784785861565,61.5592636464564,1064958075550.63,81.0,1.25,56831821.0,37964793.0,1993,18738.76389691314,0.008434007419892458,0.000932224219948891,66.801999886648
5889,ITA,YR1994,100.0,10.0306024307074,78.7181953309434,19.5234764361284,7.46087260645274,17.8385940368978,0.0,50.8489988633383,1.56597009705342,474030.0,53180.0,21.8710884743664,18.5839403598181,2.99160111240598,18.6763352085654,26.3749811238498,61.5049536770714,1099216688280.5,81.2,1.21,56843400.0,38006634.0,1994,19337.630899638305,0.008339226717613654,0.0009355527642611103,66.86199981000432
5890,ITA,YR1995,100.0,11.6142296220151,82.306499721946,15.9173252894289,7.39455014239733,19.7999696668408,0.0,50.8923004330901,1.54867629463609,499020.0,52860.0,24.6724895248457,21.0120646415781,2.97770832119057,18.9976515902158,26.3610819684871,61.0273463050391,1174662070605.02,81.5,1.19,56844303.0,38041344.0,1995,20664.55227017244,0.008778716136250277,0.0009299084905658884,66.9219992019253
5891,ITA,YR1996,100.0,10.5777826047001,80.4526353603623,17.5594616496378,7.07065221931679,20.9655051420647,0.0,48.9093476135974,1.74855261948721,495260.0,53390.0,23.7046822237544,19.1740161111386,2.97458763384875,18.6470686155208,25.9216155082736,61.7161342867062,1312426527795.21,81.8,1.2,56860281.0,38086153.0,1996,23081.604675770242,0.00871012227322619,0.0009389682755876638,66.98199926236734
5892,ITA,YR1997,100.0,10.0472976261946,80.874073112557,16.8758417030391,7.19078061365222,24.8628936736383,0.0,45.9638818127241,1.86716100663627,499040.0,53760.0,24.149790549301,20.4387154276353,2.86191157417083,18.4555090170588,25.5248442977403,61.7483400348952,1241879604365.62,82.0,1.22,56890372.0,38140443.0,1997,21829.34582262215,0.008771958812292526,0.0009449753641969506,67.04199965505587
5893,ITA,YR1998,100.0,10.9704125682522,81.2185842975695,16.2504188760324,7.30046716997497,27.9446492282825,0.0,42.3035225010349,2.07210581301374,510330.0,53330.0,24.0629522904606,21.0297859404713,2.76885727705195,18.3567265434149,25.2644561503424,61.6707413693442,1270052525928.4,82.1,1.22,56906744.0,38185563.0,1998,22318.13730071079,0.008967829893764438,0.0009371472737923646,67.10199936935417
5894,ITA,YR1999,100.0,10.8869645715608,79.6848662513741,17.4982160421207,7.16321768143334,33.551136911535,0.0,35.2467647682783,2.29503770419085,517560.0,53170.0,23.2007416928655,21.4200491086453,2.72223236277597,17.8311780756406,24.6817872959994,62.114675622123,1252023758789.69,82.6,1.23,56916317.0,38226137.0,1999,21997.624315531342,0.009093350154754392,0.000934178506314806,67.16200031003412
5895,ITA,YR2000,100.0,11.3076561174479,80.6702205296713,16.3735779299921,7.11377671417087,37.5489458807665,0.0,31.8136185314569,2.47461482323915,522470.0,53840.0,25.6277321000853,24.7778577250385,2.56361411951499,17.5732447081299,24.3093084252286,62.7319377833287,1143829832319.88,82.8,1.26,56942108.0,38277624.0,2000,20087.59198587941,0.009175459398166292,0.0009455217218161295,67.22200028140863
5896,ITA,YR2001,100.0,13.5254915518548,79.4320580814582,17.2166358948708,7.11895076757854,38.3193450388754,0.0,27.587221490728,2.77203616115104,520660.0,51900.0,25.6490116681011,24.3857929628241,2.48963145584114,17.1425651051331,24.120805424707,63.5240336749948,1167012796420.58,83.2,1.25,56974100.0,38333314.0,2001,20483.215994997376,0.009138538388495826,0.0009109402342467893,67.28200006669697
5897,ITA,YR2002,100.0,14.5813816064454,82.0251358401914,14.2390787368664,7.1278267010651,35.8207341856074,0.0,31.6230200481386,3.16972457230157,528940.0,52000.0,24.4074673383008,23.6504569605133,2.37138225861722,16.8062139786674,24.0295101924527,63.7521811557769,1270712309429.7,83.2,1.27,57059007.0,38447500.0,2002,22270.144123428225,0.00927005266670694,0.0009113372758134399,67.38199983045622
5898,ITA,YR2003,100.0,15.4105449947254,82.9277834831877,12.8092273943509,7.29675350533398,40.974157986293,0.0,26.5430805021692,3.56157301643857,547470.0,51420.0,23.3021929123911,22.846651865801,2.357959442263,16.1305152989919,23.479364493926,64.611113039054,1574145823927.77,82.8,1.29,57313203.0,38686985.0,2003,27465.67529872253,0.009552249243512006,0.0008971754728138297,67.50099972601427
5899,ITA,YR2004,100.0,17.201134638596,80.5826686997299,14.3141623588041,7.05531532201625,43.8749463278078,0.0,19.5065877333261,3.89922137285861,558590.0,50260.0,24.0098284192385,23.4205019696086,2.34703257342223,15.8961977361723,23.4189596087361,64.4547513321798,1803226967966.23,83.7,1.34,57685327.0,39006818.0,2004,31259.716495430977,0.009683398344955208,0.0008712787569012133,67.61999979648205
5900,ITA,YR2005,100.0,16.6483627543458,82.7998248214526,12.1503166689125,6.94852445762027,50.2836544940035,0.0,15.8678075731034,4.16790190001347,559870.0,50190.0,24.6010923817882,24.6999183803436,2.03359548344901,15.5488023080333,23.2715911307131,64.8175695901135,1857524312896.41,83.6,1.34,57969484.0,39267369.0,2005,32043.140368411936,0.009658012481187516,0.0008658003579952514,67.73799987593473
5901,ITA,YR2006,100.0,16.3924196677836,82.6706013500557,12.0231010981797,6.47597752290447,51.3758933475467,0.0,14.9022883347254,4.43334384171133,547470.0,49130.0,26.1734884330826,26.9946907515411,1.94583994660095,15.6053687066832,23.4009524651076,64.2518182031302,1947919708944.93,84.1,1.37,58143979.0,39454178.0,2006,33501.65816730448,0.009415764270278097,0.0008449714113992784,67.85599932883851
5902,ITA,YR2007,100.0,16.1360967095146,83.6306298706776,10.6468714108662,6.80548435867654,56.0135227206364,0.0,11.4810104405266,4.83385352116332,540720.0,49120.0,27.3610422532316,27.7004133784664,1.89628717350167,15.9554340932147,23.7719246206342,64.1064395366029,2210292636189.43,84.2,1.4,58438310.0,39722857.0,2007,37822.66523774267,0.00925283431365486,0.0008405444989767842,67.97400027481973
5903,ITA,YR2008,100.0,15.4981867590351,80.6137908377907,13.2757306388286,6.52065053408478,55.0826563581446,0.0,10.032947720611,5.27546271931923,525850.0,49330.0,26.8627746947944,27.6301011040243,1.87462363361677,15.4702566295133,23.6013764186517,64.7279409151643,2398856598798.89,84.2,1.45,58826731.0,40056298.0,2008,40778.342736721,0.008938963479034726,0.0008385643594576078,68.0920005566857
5904,ITA,YR2009,100.0,15.0574852168485,75.1573690325489,17.0419824162866,7.0584563095011,51.0756585222051,0.0,9.02422529349541,6.97695389043994,476970.0,49120.0,22.3991617339964,23.0196000534853,1.80273854103193,13.713773395934,21.8848000505181,66.6691942632771,2191241872742.43,84.3,1.45,59095365.0,40308358.0,2009,37079.75867045461,0.008071191370084609,0.0008311988596736816,68.20900082434554
5905,ITA,YR2010,100.0,14.8721604696542,73.2616401080419,17.108641008391,6.88482560338451,51.1217546431572,0.0,7.26772499523049,8.65171886348499,485460.0,49280.0,25.0740498513169,26.932138522965,1.77551453832278,14.2293260870833,21.8657608357681,66.313973852083,2134017843247.16,84.7,1.46,59277417.0,40502481.0,2010,36000.52011792552,0.008189628100698112,0.0008313452659382915,68.32700048316883
5906,ITA,YR2011,100.0,16.6769777281073,71.3698411431308,15.2414118836646,6.93435512626061,48.0788164231926,0.0,6.61404699183098,12.353316835635,474590.0,47070.0,26.8724634660876,28.2730589939396,1.88342627816685,14.2140455245101,21.7497036250001,66.1845859768924,2291991045770.29,84.8,1.44,59379449.0,40641670.0,2011,38599.0622070321,0.007992495854921119,0.0007926984974212206,68.44399987611875
5907,ITA,YR2012,100.0,18.2005933440521,67.9648029922838,14.0851939804506,7.06361966780806,43.4103155756177,0.0,6.35389407261401,16.9351963349905,456710.0,47920.0,28.3792428359574,27.2754780086443,1.9707531347602,13.8496257015153,21.3450699035872,66.4430892019109,2087077032435.15,84.8,1.43,59539717.0,40894259.0,2012,35053.52624425726,0.007670678045043446,0.0008048409098081538,68.68399962331027
5908,ITA,YR2013,100.0,16.8431691958223,60.0363309240072,18.330097357151,7.3589224372979,37.8157681767503,0.0,5.37739355143465,20.5752512078469,424930.0,45960.0,28.6332430796987,26.2343363170751,2.14458980749233,13.8800198145864,21.1724585185577,66.6853159566512,2141315327318.21,85.2,1.39,60233948.0,41548775.0,2013,35549.97469729545,0.0070546596082328855,0.0007630248643173779,68.97900001507455
5909,ITA,YR2014,100.0,16.7282716564311,55.4890765004531,21.0505688273958,6.99384429518618,33.6683254469358,0.0,5.09247939708611,22.3410375526759,405240.0,45090.0,29.1088281864091,26.2132869642331,1.99786088974992,13.976239236242,20.7984291070401,67.0857037729254,2159133919743.77,85.6,1.37,60789140.0,42109853.0,2014,35518.41529167496,0.006666322306912057,0.0007417443313065459,69.27199989998213
5939,JAM,YR1993,78.836296081543,0.0,94.7507254022685,1.899235030335,0.0,0.0,0.0,94.7507254022685,3.35003956739647,10010.0,1160.0,44.0842310016062,38.7579021824023,7.64724952476385,13.4141848779122,28.4493302485964,57.1535933746924,5440064773.17365,74.91,2.826,2484583.0,1245671.0,1993,2189.528292342679,0.004028845081850758,0.0004668791503443435,50.1360188007404
5940,JAM,YR1994,79.638313293457,0.0,94.4921465968586,1.86387434554974,10.848167539267,0.0,0.0,94.4921465968586,3.64397905759162,10050.0,1130.0,55.5594973476051,55.8471865767199,8.5065104238843,13.4798201803739,28.1680459859315,58.4702028236781,5452564385.43307,75.132,2.797,2509042.0,1263930.0,1994,2173.1658479344187,0.0040055128610840315,0.0004503710978134284,50.37500368666606
5941,JAM,YR1995,80.4382934570313,0.0,94.8361640075485,1.64693772516727,10.8423400240178,0.0,0.0,94.8361640075485,3.51689826728427,10360.0,1150.0,51.2758059771229,56.3760015228339,8.59708931074463,12.2328551404295,27.4616263173378,57.2533614826864,6577523824.70029,75.304,2.768,2533705.0,1282435.0,1995,2596.01012142309,0.004088873803382793,0.00045388077933303207,50.61500845599626
5942,JAM,YR1996,85.706045,0.0,94.1205697250745,1.68930109307718,10.8148393507784,0.0,0.0,94.1205697250745,4.19012918184829,10700.0,1110.0,45.2499107331541,52.4743312273645,8.00341035786896,12.1228020316405,25.485137981039,60.5557134424939,7393883554.77969,75.421,2.738,2558631.0,1301192.0,1996,2889.781119192134,0.0041819238491208775,0.0004338257450957172,50.855008010142924
5943,JAM,YR1997,82.0294036865234,0.0,94.0687450039968,1.7585931254996,10.8073541167066,0.0,0.0,94.0687450039968,4.1726618705036,10840.0,1090.0,40.589242062011,48.3955897632474,7.63385216493667,11.0992303269345,24.3117831599972,61.7453320286887,8400033893.99653,75.49,2.704,2583914.0,1320251.0,1997,3250.895306111786,0.004195186062694037,0.0004218406649756919,51.095005483928645
5944,JAM,YR1998,82.8191757202148,0.0,95.0771604938272,1.75925925925926,9.90740740740741,0.0,0.0,95.0771604938272,3.16358024691358,11390.0,1100.0,38.4329891771387,46.0419961889579,7.17123535052869,10.3713897849128,22.9693123933593,62.5222622146389,8787195622.43502,75.519,2.666,2608874.0,1339265.0,1998,3368.1947163546497,0.004365868186811628,0.00042163784069295795,51.334982065059485
5945,JAM,YR1999,84.554112,0.0,95.1732486003934,1.75518232712967,9.8199425026479,0.0,0.0,95.1732486003934,3.07156907247693,11670.0,1110.0,39.0366070862465,45.1951398055231,6.67959721253552,9.96478203480296,22.9524874489167,63.3577534281317,8887061866.89206,75.518,2.623,2632677.0,1357777.0,1999,3375.674975278798,0.00443275039057203,0.0004216240731392419,51.57400623016041
5946,JAM,YR2000,84.3831100463867,0.0,95.1559188616409,1.74084165909779,8.52255525280049,0.0,0.0,95.1559188616409,3.10323947926128,11780.0,1120.0,38.7900457000845,50.7229603527871,6.23190015732816,9.34591269708,22.5635448178584,63.8778162128089,9005064474.93003,75.498,2.577,2654698.0,1375505.0,2000,3392.1238780946196,0.0044374162334096,0.00042189356378767,51.8139916480142
5947,JAM,YR2001,87.708112,0.0,96.5444711538462,0.901442307692308,8.47355769230769,0.0,0.0,96.5444711538462,2.55408653846154,11810.0,1130.0,35.5641570687808,49.2635775306616,6.12073592592505,8.93732428834563,22.3173012581486,63.8782946304647,9194717835.99985,75.472,2.529,2674706.0,1392265.0,2001,3437.6555165314803,0.0044154385566114555,0.0004224763394556262,52.05301068603427
5948,JAM,YR2002,86.681291,0.0,97.7502163253533,1.35563888087684,8.91260455725411,0.0,0.0,97.7502163253533,0.89414479376983,11980.0,1130.0,32.7619513128115,49.0848041142906,5.5443040664747,8.42175728660837,21.3229059302313,65.7453432648681,9719017925.92929,75.451,2.482,2692843.0,1407037.0,2002,3609.203331174261,0.004448829731254291,0.00041963085111163185,52.25098529695196
5949,JAM,YR2003,86.672737121582,0.0,97.4811083123426,1.63727959697733,8.67618247970893,0.0,0.0,97.4811083123426,0.881612090680101,12410.0,1170.0,36.6134689904685,51.5371618519403,5.2138620043709,8.28396172705735,21.4925345723678,65.617527685442,9430230564.4699,75.442,2.439,2709438.0,1420748.0,2003,3480.5116649540973,0.004580285653334751,0.00043182386900899743,52.436999850153434
5950,JAM,YR2004,87.4162292480469,0.0,96.716087016766,1.85672717195511,10.1288624082029,0.0,0.0,96.716087016766,1.42718581127892,12320.0,1110.0,37.5440247582553,51.7740793144263,4.98216525525125,8.21747307122174,22.2583396101571,64.2416981310858,10174664853.9476,75.451,2.398,2725017.0,1434040.0,2004,3733.798671328509,0.004521072712573904,0.000407336908356902,52.624992798210066
5951,JAM,YR2005,88.148063659668,0.0,96.3082727027755,2.04796550794934,11.5063325249259,0.0,0.0,96.3082727027755,1.64376178927513,12280.0,1090.0,35.2732351244367,55.2146582204731,5.18624085360629,7.75151511689677,21.9006506006203,64.466581747768,11243868485.7428,75.473,2.361,2740000.0,1447021.0,2005,4103.6016371324085,0.004481751824817518,0.0003978102189781022,52.81098540145985
5952,JAM,YR2006,88.8707580566406,0.0,96.05245550649,2.22133012177171,12.5786163522013,0.0,0.0,96.05245550649,1.72621437173826,13480.0,870.0,40.1315252646825,60.6140735603109,5.15582607453948,7.61497623467494,21.2201148487383,64.6583862018319,11930171468.3796,75.501,2.325,2754414.0,1459784.0,2006,4331.2920528212535,0.004893962926415564,0.00031585665771376414,52.997987956784996
5953,JAM,YR2007,89.5904083251953,0.0,95.0300200133422,2.66844563042028,11.0406937958639,0.0,0.0,95.0300200133422,2.30153435623749,13400.0,830.0,39.7286909235439,61.5157311388929,4.61760640988582,7.68942404971817,21.3153996242232,64.7508220118514,12799593017.7101,75.526,2.289,2768229.0,1472255.0,2007,4623.747897197125,0.004840639990405418,0.0002998306859728729,53.18400320204722
5954,JAM,YR2008,92.0,0.0,93.8606847697757,3.73081463990555,23.7780401416765,0.0,0.0,93.8606847697757,2.40850059031877,11000.0,830.0,41.9433070929295,71.6340967512963,4.89912215623133,8.03914806244762,19.6881228419841,66.4662878316978,13709402085.3206,75.54,2.251,2781869.0,1484711.0,2008,4928.126409015163,0.003954176131226884,0.0002983605626289376,53.37098907245452
5955,JAM,YR2009,91.0454940795898,0.0,92.6330150068213,3.18326512050932,22.3055934515689,0.0,0.0,92.6330150068213,4.1837198726694,9260.0,820.0,34.4795962140846,52.4055281197991,5.47226787895058,8.2094813093192,18.0908593404592,68.1390609555653,12120460872.8003,75.544,2.212,2795839.0,1497367.0,2009,4335.178410774119,0.003312064822044474,0.00029329299720048257,53.55698235842622
5956,JAM,YR2010,92.2,0.0,92.3148148148148,3.51851851851852,20.8796296296296,0.0,0.0,92.3148148148148,4.16666666666667,8860.0,820.0,31.3352666291342,49.5851336897468,5.26899732039303,7.75064821505559,17.9863304478474,66.5416067752678,13220556882.7046,75.543,2.173,2810464.0,1510428.0,2010,4704.047759624247,0.0031525043551527436,0.00029176676876131486,53.74301183007504
5957,JAM,YR2011,91.1,0.0,91.2734768666972,3.48144754924416,22.0109940448923,0.0,0.0,91.2734768666972,5.24507558405864,9010.0,830.0,30.368613897616,53.4532063299648,5.64728677796925,7.88642236411322,18.2490235366752,65.8655341895153,14444655299.8772,75.542,2.136,2825932.0,1524025.0,2011,5111.465987106979,0.0031883286646670903,0.00029370841195046446,53.929995484675494
5958,JAM,YR2012,93.1,0.0,89.075841285786,3.79206428930186,25.9417378201909,0.0,0.0,89.075841285786,7.1320944249121,8570.0,830.0,30.1837114553703,51.8563668932812,5.77144048591992,8.0855260454477,17.9938605582722,65.4468445187143,14807086889.2099,75.551,2.102,2842128.0,1538501.0,2012,5209.859263625671,0.0030153462476003898,0.00029203470075943094,54.1320095365163
5959,JAM,YR2013,93.9,0.0,90.1577761081893,2.90508389681943,27.473077886301,0.0,0.0,90.1577761081893,6.93713999499123,9050.0,830.0,30.5758831810158,52.6836888029853,5.97047963265033,8.16879594664045,18.0990659844033,64.2717387661162,14264202737.3082,75.576,2.072,2858710.0,1553709.0,2013,4989.734088910103,0.0031657635786770956,0.0002903407480996673,54.3500040227935
5960,JAM,YR2014,93.3,0.0,90.2036857419981,3.29776915615907,26.7458777885548,0.0,0.0,90.2036857419981,6.49854510184287,8890.0,830.0,31.254604696531,53.4863389679254,5.97248596540381,8.12871618466519,18.365151137814,63.6369709138831,13899228824.2161,75.621,2.047,2875137.0,1569365.0,2014,4834.284009498017,0.003092026571255561,0.00028868189585400626,54.58400764902681
5987,JOR,YR1990,96.8,0.0,99.6701484332051,0.302363936228697,8.46619021440352,11.9021440351842,0.0,87.7680043980209,0.0274876305662452,18670.0,8240.0,59.8371326043158,89.6162564026746,6.88262845570216,12.7667761465379,24.0117094035606,59.7838547022149,4160003917.43258,71.355,5.521,3565888.0,2613475.0,1990,1166.6109304141296,0.005235722490442773,0.0023107848591991673,73.29100072688767
5988,JOR,YR1991,97.8546829223633,0.0,99.7851772287863,0.18796992481203,9.04940923737916,11.2513426423201,0.0,88.5338345864662,0.0268528464017186,19140.0,8740.0,57.3901284651792,79.8715348208249,7.24638269100744,11.7442190669371,22.3836037863421,61.1842799188641,4344250257.01278,71.593,5.326,3760493.0,2799875.0,1991,1155.2342357804628,0.005089758177983578,0.002324163347731268,74.4549983206989
5989,JOR,YR1992,97.9748611450195,0.0,99.6381727725011,0.33921302578019,8.72908186341022,10.3120759837178,0.0,89.3260967887834,0.0226142017186793,21890.0,9260.0,50.2293041278122,81.4065893830778,6.84130507002703,12.3122165410219,23.8046064667456,57.1700347431336,5311329067.37276,71.81,5.138,3977667.0,3006559.0,1992,1335.2875108380767,0.005503225885927605,0.0023279977936815728,75.58599048135503
5990,JOR,YR1993,98.0943603515625,0.0,99.5169082125604,0.46208779668137,8.90569208149548,11.3211510186936,0.0,88.1957571938668,0.0210039907582441,22630.0,9700.0,50.3365842426292,80.15242486164,5.12943480292242,11.4131095750994,23.5590948517818,58.8722884474363,5605841535.57512,72.007,4.958,4201559.0,3221755.0,1993,1334.2289220680038,0.005386095970567116,0.002308666854374769,76.67998949913591
5991,JOR,YR1994,98.2125015258789,0.0,99.7044917257683,0.275807722616233,8.58944050433412,15.2285263987392,0.0,84.4759653270292,0.0197005516154452,23710.0,10030.0,47.8511686850261,70.4576220233693,4.42618955436061,13.4408793356212,24.6706486089581,57.2731816191263,6237739516.24445,72.19,4.787,4410357.0,3428612.0,1994,1414.3389109417785,0.005375982035014399,0.00227419231595084,77.74001061592067
5992,JOR,YR1995,98.3285980224609,0.0,99.6616809116809,0.32051282051282,9.4017094017094,13.2656695156695,0.0,86.3960113960114,0.0178062678062678,23340.0,9000.0,51.722368663469,72.8631047089393,3.68540701251387,12.8698446309678,24.6566268921616,58.4987519393502,6727446632.42009,72.365,4.63,4588842.0,3588796.0,1995,1466.044512410776,0.0050862505181045676,0.0019612791200917354,78.20700734520823
5993,JOR,YR1996,98.4419784545898,0.0,99.6203367448003,0.363156157147573,9.80521624298448,12.0336744800264,0.0,87.5866622647738,0.0165070980521624,22570.0,7930.0,52.8723679319113,78.170568433124,3.22806041529156,11.6041330264054,22.0449803140409,60.6344191501551,6928359238.36389,72.537,4.489,4732848.0,3702034.0,1996,1463.887967321978,0.004768798828950349,0.0016755239128744468,78.22000622035613
5994,JOR,YR1997,98.9,0.0,99.6807151979566,0.271392081736909,10.169220945083,12.3084291187739,0.0,87.3722860791826,0.0478927203065134,22070.0,6840.0,49.2452245260905,71.4860671755904,2.88736978539391,12.100092034182,22.3811839255527,62.9489629848108,7246188575.45839,72.71,4.367,4848536.0,3793107.0,1997,1494.5106266011824,0.004551889477566012,0.0014107351167445183,78.23200652733114
5995,JOR,YR1998,98.6578521728516,0.0,99.7627872498147,0.192735359525574,10.3039288361749,10.1853224610823,0.0,89.5774647887324,0.044477390659748,21280.0,5750.0,44.7947847925291,64.2568386218352,2.57920007381316,13.2265980272771,22.2506698542085,61.2269144712342,7912327362.48237,72.887,4.264,4943975.0,3868413.0,1998,1600.3979313168797,0.004304228884652532,0.0011630317709939875,78.24499517088982
5996,JOR,YR1999,98.7589111328125,0.0,99.759920915125,0.197712187544132,11.0577602033611,10.3657675469566,0.0,89.3941533681683,0.0423668973308855,20340.0,4730.0,43.3151614473553,61.1657682320914,2.00575791521224,13.1664480162594,21.8233979716761,61.9902549038321,8149106064.88011,73.071,4.178,5031754.0,3937750.0,1999,1619.5358646070754,0.004042327983442752,0.0009400300571132849,78.25799909932005
